FLIGHT_DATE,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
1/21/15,F9,1298,PHX,CVG,3:15:00 PM,4:19:00 AM,244,18,4:37:00 AM,205,206,179,1569,9:36:00 AM,9,5:40:00 AM,9:45:00 AM,245,0,0,,1,0,0,244,0
1/21/15,MQ,3597,CVG,DFW,5:50:00 AM,6:14:00 AM,24,15,6:29:00 AM,174,167,142,812,7:51:00 AM,10,7:44:00 AM,8:01:00 AM,17,0,0,,0,0,17,0,0
1/21/15,DL,1520,CVG,ATL,6:00:00 AM,5:56:00 AM,-4,13,6:09:00 AM,109,84,66,373,7:15:00 AM,5,7:49:00 AM,7:20:00 AM,-29,0,0,,,,,,
1/21/15,EV,4148,CVG,EWR,6:00:00 AM,5:51:00 AM,-9,12,6:03:00 AM,119,120,100,569,7:43:00 AM,8,7:59:00 AM,7:51:00 AM,-8,0,0,,,,,,
1/21/15,MQ,3355,CVG,MIA,6:00:00 AM,5:55:00 AM,-5,19,6:14:00 AM,158,151,127,948,8:21:00 AM,5,8:38:00 AM,8:26:00 AM,-12,0,0,,,,,,
1/21/15,EV,4150,EWR,CVG,6:06:00 AM,6:03:00 AM,-3,18,6:21:00 AM,139,127,103,569,8:04:00 AM,6,8:25:00 AM,8:10:00 AM,-15,0,0,,,,,,
1/21/15,MQ,3213,CVG,ORD,6:30:00 AM,6:26:00 AM,-4,18,6:44:00 AM,79,76,48,265,6:32:00 AM,10,6:49:00 AM,6:42:00 AM,-7,0,0,,,,,,
1/21/15,OO,4811,BNA,CVG,6:35:00 AM,6:28:00 AM,-7,21,6:49:00 AM,73,74,47,230,8:36:00 AM,6,8:48:00 AM,8:42:00 AM,-6,0,0,,,,,,
1/21/15,OO,4487,GRR,CVG,7:15:00 AM,7:11:00 AM,-4,35,7:46:00 AM,86,86,45,268,8:31:00 AM,6,8:41:00 AM,8:37:00 AM,-4,0,0,,,,,,
1/21/15,MQ,3491,DFW,CVG,7:20:00 AM,7:15:00 AM,-5,13,7:28:00 AM,129,120,100,812,1:08:00 AM,7,10:29:00 AM,10:15:00 AM,-14,0,0,,,,,,
1/21/15,DL,2525,CVG,RSW,7:25:00 AM,7:21:00 AM,-4,10,7:31:00 AM,154,128,113,879,9:24:00 AM,5,9:59:00 AM,9:29:00 AM,-30,0,0,,,,,,
1/21/15,DL,1148,ATL,CVG,7:26:00 AM,7:22:00 AM,-4,18,7:40:00 AM,84,84,62,373,8:42:00 AM,4,8:50:00 AM,8:46:00 AM,-4,0,0,,,,,,
1/21/15,F9,1292,CVG,MCO,7:35:00 AM,10:57:00 AM,202,6,11:03:00 AM,130,112,99,757,1:42:00 AM,7,9:45:00 AM,12:49:00 PM,184,0,0,,0,0,14,170,0
1/21/15,MQ,3059,ORD,CVG,7:35:00 AM,,,,,73,,,265,,,9:48:00 AM,,,0,1,C,,,,,
1/21/15,MQ,3069,CVG,ORD,7:39:00 AM,,,,,86,,,265,,,8:05:00 AM,,,0,1,C,,,,,
1/21/15,OO,4638,MSP,CVG,7:50:00 AM,7:43:00 AM,-7,48,8:31:00 AM,124,136,84,596,1:55:00 AM,4,10:54:00 AM,10:59:00 AM,5,0,0,,,,,,
1/21/15,OO,4986,ORD,CVG,8:14:00 AM,10:26:00 AM,132,27,10:53:00 AM,73,76,43,265,1:36:00 AM,6,10:27:00 AM,12:42:00 PM,135,0,0,,3,0,24,108,0
1/21/15,MQ,3429,CVG,DFW,8:15:00 AM,8:08:00 AM,-7,14,8:22:00 AM,175,161,139,812,9:41:00 AM,8,10:10:00 AM,9:49:00 AM,-21,0,0,,,,,,
1/21/15,DL,1741,CVG,SLC,8:20:00 AM,8:21:00 AM,1,8,8:29:00 AM,245,226,213,1450,1:02:00 AM,5,10:25:00 AM,10:07:00 AM,-18,0,0,,,,,,
1/21/15,EV,5985,CVG,ORD,8:20:00 AM,8:12:00 AM,-8,20,8:32:00 AM,87,81,57,265,8:29:00 AM,4,8:47:00 AM,8:33:00 AM,-14,0,0,,,,,,
1/21/15,OO,4458,MKE,CVG,8:25:00 AM,8:23:00 AM,-2,34,8:57:00 AM,84,93,54,318,1:51:00 AM,5,10:49:00 AM,10:56:00 AM,7,0,0,,,,,,
1/21/15,MQ,2969,CVG,ORD,8:30:00 AM,8:23:00 AM,-7,32,8:55:00 AM,99,128,64,265,8:59:00 AM,32,9:09:00 AM,9:31:00 AM,22,0,0,,22,0,0,0,0
1/21/15,MQ,3128,ORD,CVG,8:50:00 AM,8:49:00 AM,-1,10,8:59:00 AM,71,56,41,265,1:40:00 AM,5,11:01:00 AM,10:45:00 AM,-16,0,0,,,,,,
1/21/15,EV,4638,EWR,CVG,9:06:00 AM,8:55:00 AM,-11,28,9:23:00 AM,136,148,113,569,1:16:00 AM,7,11:22:00 AM,11:23:00 AM,1,0,0,,,,,,
1/21/15,EV,5677,CVG,EWR,9:23:00 AM,9:09:00 AM,-14,11,9:20:00 AM,122,106,86,569,1:46:00 AM,9,11:25:00 AM,10:55:00 AM,-30,0,0,,,,,,
1/21/15,OO,4500,CVG,BNA,9:25:00 AM,9:19:00 AM,-6,12,9:31:00 AM,73,65,47,230,9:18:00 AM,6,9:38:00 AM,9:24:00 AM,-14,0,0,,,,,,
1/21/15,DL,1933,CVG,LAX,9:27:00 AM,9:25:00 AM,-2,10,9:35:00 AM,303,286,271,1900,1:06:00 AM,5,11:30:00 AM,11:11:00 AM,-19,0,0,,,,,,
1/21/15,DL,1246,CVG,FLL,9:30:00 AM,9:25:00 AM,-5,10,9:35:00 AM,163,133,120,932,1:35:00 AM,3,12:13:00 PM,11:38:00 AM,-35,0,0,,,,,,
1/21/15,DL,1556,CVG,ATL,9:30:00 AM,9:26:00 AM,-4,15,9:41:00 AM,107,88,65,373,1:46:00 AM,8,11:17:00 AM,10:54:00 AM,-23,0,0,,,,,,
1/21/15,OO,4510,CVG,MSP,9:30:00 AM,9:24:00 AM,-6,20,9:44:00 AM,126,131,103,596,1:27:00 AM,8,10:36:00 AM,10:35:00 AM,-1,0,0,,,,,,
1/21/15,MQ,3150,MIA,CVG,9:31:00 AM,9:27:00 AM,-4,17,9:44:00 AM,168,169,148,948,1:12:00 AM,4,12:19:00 PM,12:16:00 PM,-3,0,0,,,,,,
1/21/15,DL,1502,CVG,TPA,9:33:00 AM,9:32:00 AM,-1,11,9:43:00 AM,140,115,100,773,1:23:00 AM,4,11:53:00 AM,11:27:00 AM,-26,0,0,,,,,,
1/21/15,DL,803,CVG,MCO,9:35:00 AM,9:30:00 AM,-5,9,9:39:00 AM,139,116,99,757,1:18:00 AM,8,11:54:00 AM,11:26:00 AM,-28,0,0,,,,,,
1/21/15,DL,2011,ATL,CVG,9:41:00 AM,9:40:00 AM,-1,10,9:50:00 AM,88,78,62,373,1:52:00 AM,6,11:09:00 AM,10:58:00 AM,-11,0,0,,,,,,
1/21/15,OO,6251,DEN,CVG,10:00:00 AM,10:07:00 AM,7,49,10:56:00 AM,156,174,119,1069,1:55:00 AM,6,2:36:00 PM,3:01:00 PM,25,0,0,,18,0,5,2,0
1/21/15,F9,734,DEN,CVG,10:10:00 AM,10:00:00 AM,-10,48,10:48:00 AM,148,186,130,1069,1:58:00 AM,8,2:38:00 PM,3:06:00 PM,28,0,0,,28,0,0,0,0
1/21/15,MQ,3059,CVG,ORD,10:15:00 AM,10:06:00 AM,-9,32,10:38:00 AM,85,135,59,265,1:37:00 AM,44,10:40:00 AM,11:21:00 AM,41,0,0,,41,0,0,0,0
1/21/15,F9,1293,MCO,CVG,10:25:00 AM,1:25:00 PM,180,12,1:37:00 PM,130,127,109,757,1:26:00 AM,6,12:35:00 PM,3:32:00 PM,177,0,0,,0,0,0,177,0
1/21/15,DL,2607,RSW,CVG,10:45:00 AM,10:34:00 AM,-11,13,10:47:00 AM,141,146,127,879,1:54:00 AM,6,1:06:00 PM,1:00:00 PM,-6,0,0,,,,,,
1/21/15,MQ,3491,CVG,DFW,10:54:00 AM,10:49:00 AM,-5,11,11:00:00 AM,166,170,143,812,1:23:00 AM,16,12:40:00 PM,12:39:00 PM,-1,0,0,,,,,,
1/21/15,OO,4995,CVG,ORD,10:57:00 AM,1:04:00 PM,127,20,1:24:00 PM,78,88,55,265,1:19:00 AM,13,11:15:00 AM,1:32:00 PM,137,0,0,,10,0,0,127,0
1/21/15,MQ,3626,DFW,CVG,11:00:00 AM,10:57:00 AM,-3,17,11:14:00 AM,128,121,98,812,1:52:00 AM,6,2:08:00 PM,1:58:00 PM,-10,0,0,,,,,,
1/21/15,MQ,2999,ORD,CVG,11:20:00 AM,11:59:00 AM,39,47,12:46:00 PM,70,92,41,265,1:27:00 AM,4,1:30:00 PM,2:31:00 PM,61,0,0,,22,0,0,39,0
1/21/15,OO,4547,CVG,GRR,11:35:00 AM,11:27:00 AM,-8,11,11:38:00 AM,79,67,51,268,1:29:00 AM,5,12:54:00 PM,12:34:00 PM,-20,0,0,,,,,,
1/21/15,MQ,3530,CVG,ORD,11:36:00 AM,,,,,84,,,265,,,12:00:00 PM,,,0,1,A,,,,,
1/21/15,EV,4598,CVG,IAH,11:52:00 AM,11:37:00 AM,-15,14,11:51:00 AM,176,182,156,871,1:27:00 AM,12,1:48:00 PM,1:39:00 PM,-9,0,0,,,,,,
1/21/15,DL,2411,CVG,ATL,11:55:00 AM,11:51:00 AM,-4,8,11:59:00 AM,98,79,66,373,1:05:00 AM,5,1:33:00 PM,1:10:00 PM,-23,0,0,,,,,,
1/21/15,OO,4628,CVG,STL,11:59:00 AM,11:55:00 AM,-4,9,12:04:00 PM,81,85,72,308,1:16:00 AM,4,12:20:00 PM,12:20:00 PM,0,0,0,,,,,,
1/21/15,DL,565,ATL,CVG,12:10:00 PM,12:05:00 PM,-5,20,12:25:00 PM,84,87,62,373,1:27:00 AM,5,1:34:00 PM,1:32:00 PM,-2,0,0,,,,,,
1/21/15,DL,1581,LAX,CVG,12:15:00 PM,12:11:00 PM,-4,14,12:25:00 PM,249,221,204,1900,1:49:00 AM,3,7:24:00 PM,6:52:00 PM,-32,0,0,,,,,,
1/21/15,EV,5071,LGA,CVG,12:50:00 PM,12:46:00 PM,-4,27,1:13:00 PM,145,135,104,585,1:57:00 AM,4,3:15:00 PM,3:01:00 PM,-14,0,0,,,,,,
1/21/15,MQ,3054,CVG,JFK,12:50:00 PM,12:57:00 PM,7,9,1:06:00 PM,121,113,95,589,1:41:00 AM,9,2:51:00 PM,2:50:00 PM,-1,0,0,,,,,,
1/21/15,DL,1246,FLL,CVG,12:53:00 PM,12:47:00 PM,-6,15,1:02:00 PM,157,158,135,932,1:17:00 AM,8,3:30:00 PM,3:25:00 PM,-5,0,0,,,,,,
1/21/15,DL,1502,TPA,CVG,1:00:00 PM,12:53:00 PM,-7,8,1:01:00 PM,128,125,112,773,1:53:00 AM,5,3:08:00 PM,2:58:00 PM,-10,0,0,,,,,,
1/21/15,OO,4628,STL,CVG,1:10:00 PM,12:59:00 PM,-11,11,1:10:00 PM,69,66,50,308,1:00:00 AM,5,3:19:00 PM,3:05:00 PM,-14,0,0,,,,,,
1/21/15,OO,4822,MSP,CVG,1:14:00 PM,1:23:00 PM,9,35,1:58:00 PM,117,120,81,596,1:19:00 AM,4,4:11:00 PM,4:23:00 PM,12,0,0,,,,,,
1/21/15,EV,3965,ORD,CVG,1:15:00 PM,2:12:00 PM,57,43,2:55:00 PM,73,96,47,265,1:42:00 AM,6,3:28:00 PM,4:48:00 PM,80,0,0,,23,0,2,55,0
1/21/15,OO,5222,IAH,CVG,1:15:00 PM,1:16:00 PM,1,26,1:42:00 PM,137,137,105,871,1:27:00 AM,6,4:32:00 PM,4:33:00 PM,1,0,0,,,,,,
1/21/15,DL,803,MCO,CVG,1:24:00 PM,1:16:00 PM,-8,13,1:29:00 PM,126,129,112,757,1:21:00 AM,4,3:30:00 PM,3:25:00 PM,-5,0,0,,,,,,
1/21/15,EV,4687,EWR,CVG,1:35:00 PM,1:29:00 PM,-6,15,1:44:00 PM,132,129,104,569,1:28:00 AM,10,3:47:00 PM,3:38:00 PM,-9,0,0,,,,,,
1/21/15,MQ,3162,DFW,CVG,1:45:00 PM,1:40:00 PM,-5,14,1:54:00 PM,128,119,99,812,1:33:00 AM,6,4:53:00 PM,4:39:00 PM,-14,0,0,,,,,,
1/21/15,OO,4603,GRR,CVG,1:50:00 PM,1:42:00 PM,-8,11,1:53:00 PM,78,60,44,268,1:37:00 AM,5,3:08:00 PM,2:42:00 PM,-26,0,0,,,,,,
1/21/15,DL,1503,CVG,MCO,1:55:00 PM,1:52:00 PM,-3,10,2:02:00 PM,132,119,100,757,1:42:00 AM,9,4:07:00 PM,3:51:00 PM,-16,0,0,,,,,,
1/21/15,F9,739,CVG,DEN,1:59:00 PM,4:39:00 PM,160,15,4:54:00 PM,186,201,178,1069,1:52:00 AM,8,3:05:00 PM,6:00:00 PM,175,0,0,,42,0,0,133,0
1/21/15,MQ,2999,CVG,ORD,2:00:00 PM,2:52:00 PM,52,20,3:12:00 PM,88,91,59,265,1:11:00 AM,12,2:28:00 PM,3:23:00 PM,55,0,0,,3,0,0,52,0
1/21/15,DL,1955,ATL,CVG,2:07:00 PM,2:02:00 PM,-5,19,2:21:00 PM,86,87,62,373,1:23:00 AM,6,3:33:00 PM,3:29:00 PM,-4,0,0,,,,,,
1/21/15,EV,3956,ORD,CVG,2:15:00 PM,2:55:00 PM,40,12,3:07:00 PM,73,87,49,265,1:56:00 AM,26,4:28:00 PM,5:22:00 PM,54,0,0,,14,0,23,17,0
1/21/15,DL,1934,CVG,ATL,2:19:00 PM,2:16:00 PM,-3,9,2:25:00 PM,100,81,68,373,1:33:00 AM,4,3:59:00 PM,3:37:00 PM,-22,0,0,,,,,,
1/21/15,EV,4564,CVG,EWR,2:19:00 PM,2:57:00 PM,38,8,3:05:00 PM,119,104,89,569,1:34:00 AM,7,4:18:00 PM,4:41:00 PM,23,0,0,,22,0,0,1,0
1/21/15,MQ,3626,CVG,DFW,2:35:00 PM,2:23:00 PM,-12,9,2:32:00 PM,165,157,134,812,1:46:00 AM,14,4:20:00 PM,4:00:00 PM,-20,0,0,,,,,,
1/21/15,MQ,2963,JFK,CVG,3:10:00 PM,3:38:00 PM,28,18,3:56:00 PM,145,128,102,589,1:38:00 AM,8,5:35:00 PM,5:46:00 PM,11,0,0,,,,,,
1/21/15,OO,4990,CVG,IAH,3:11:00 PM,3:29:00 PM,18,11,3:40:00 PM,163,170,149,871,1:09:00 AM,10,4:54:00 PM,5:19:00 PM,25,0,0,,7,0,0,18,0
1/21/15,F9,1295,CVG,DFW,3:20:00 PM,3:33:00 PM,13,9,3:42:00 PM,155,174,152,812,1:14:00 AM,13,4:55:00 PM,5:27:00 PM,32,0,0,,32,0,0,0,0
1/21/15,MQ,3274,ORD,CVG,3:30:00 PM,3:52:00 PM,22,15,4:07:00 PM,66,67,47,265,1:54:00 AM,5,5:36:00 PM,5:59:00 PM,23,0,0,,1,0,19,3,0
1/21/15,EV,4764,IAH,CVG,3:44:00 PM,3:39:00 PM,-5,14,3:53:00 PM,139,125,104,871,1:37:00 AM,7,7:03:00 PM,6:44:00 PM,-19,0,0,,,,,,
1/21/15,EV,5944,DEN,CVG,3:54:00 PM,3:56:00 PM,2,45,4:41:00 PM,164,173,119,1069,2:40:00 AM,9,8:38:00 PM,8:49:00 PM,11,0,0,,,,,,
1/21/15,EV,4106,CVG,ORD,3:58:00 PM,5:15:00 PM,77,13,5:28:00 PM,74,73,50,265,1:18:00 AM,10,4:12:00 PM,5:28:00 PM,76,0,0,,0,0,0,76,0
1/21/15,EV,4352,EWR,CVG,4:00:00 PM,3:56:00 PM,-4,12,4:08:00 PM,132,120,103,569,1:51:00 AM,5,6:12:00 PM,5:56:00 PM,-16,0,0,,,,,,
1/21/15,OO,4855,CVG,MEM,4:00:00 PM,4:07:00 PM,7,13,4:20:00 PM,95,86,68,403,1:28:00 AM,5,4:35:00 PM,4:33:00 PM,-2,0,0,,,,,,
1/21/15,DL,333,ATL,CVG,4:05:00 PM,4:09:00 PM,4,19,4:28:00 PM,85,82,58,373,1:26:00 AM,5,5:30:00 PM,5:31:00 PM,1,0,0,,,,,,
1/21/15,EV,5070,CVG,LGA,4:05:00 PM,4:00:00 PM,-5,14,4:14:00 PM,117,100,81,585,1:35:00 AM,5,6:02:00 PM,5:40:00 PM,-22,0,0,,,,,,
1/21/15,OO,4562,CVG,MSN,4:06:00 PM,4:45:00 PM,39,16,5:01:00 PM,84,86,66,373,1:07:00 AM,4,4:30:00 PM,5:11:00 PM,41,0,0,,2,0,27,12,0
1/21/15,DL,63,CVG,BOS,4:15:00 PM,4:13:00 PM,-2,11,4:24:00 PM,121,124,100,752,1:04:00 AM,13,6:16:00 PM,6:17:00 PM,1,0,0,,,,,,
1/21/15,MQ,3246,DFW,CVG,4:15:00 PM,4:10:00 PM,-5,14,4:24:00 PM,129,126,98,812,1:02:00 AM,14,7:24:00 PM,7:16:00 PM,-8,0,0,,,,,,
1/21/15,MQ,3689,ORD,CVG,4:15:00 PM,5:59:00 PM,104,15,6:14:00 PM,69,66,45,265,1:59:00 AM,6,6:24:00 PM,8:05:00 PM,101,0,0,,0,0,0,93,8
1/21/15,EV,4629,CVG,EWR,4:17:00 PM,4:07:00 PM,-10,14,4:21:00 PM,116,115,92,569,1:53:00 AM,9,6:13:00 PM,6:02:00 PM,-11,0,0,,,,,,
1/21/15,DL,1881,CVG,ATL,4:18:00 PM,4:19:00 PM,1,10,4:29:00 PM,96,81,66,373,1:35:00 AM,5,5:54:00 PM,5:40:00 PM,-14,0,0,,,,,,
1/21/15,EV,4350,ORD,CVG,4:25:00 PM,4:19:00 PM,-6,15,4:34:00 PM,73,69,46,265,1:20:00 AM,8,6:38:00 PM,6:28:00 PM,-10,0,0,,,,,,
1/21/15,DL,1894,CVG,SFO,4:40:00 PM,4:39:00 PM,-1,12,4:51:00 PM,307,293,271,2036,1:22:00 AM,10,6:47:00 PM,6:32:00 PM,-15,0,0,,,,,,
1/21/15,DL,2103,MCO,CVG,4:50:00 PM,4:42:00 PM,-8,12,4:54:00 PM,128,124,106,757,1:40:00 AM,6,6:58:00 PM,6:46:00 PM,-12,0,0,,,,,,
1/21/15,EV,4115,CVG,ORD,4:58:00 PM,5:43:00 PM,45,18,6:01:00 PM,77,75,49,265,1:50:00 AM,8,5:15:00 PM,5:58:00 PM,43,0,0,,0,0,0,43,0
1/21/15,OO,4855,MEM,CVG,5:00:00 PM,4:59:00 PM,-1,16,5:15:00 PM,83,79,55,403,1:10:00 AM,8,7:23:00 PM,7:18:00 PM,-5,0,0,,,,,,
1/21/15,OO,4745,MSN,CVG,5:00:00 PM,5:29:00 PM,29,19,5:48:00 PM,81,83,59,373,1:47:00 AM,5,7:21:00 PM,7:52:00 PM,31,0,0,,2,0,0,29,0
1/21/15,DL,1208,SLC,CVG,5:05:00 PM,4:57:00 PM,-8,16,5:13:00 PM,194,183,161,1450,2:54:00 AM,6,10:19:00 PM,10:00:00 PM,-19,0,0,,,,,,
1/21/15,OO,4834,BNA,CVG,5:15:00 PM,5:47:00 PM,32,11,5:58:00 PM,70,54,38,230,1:36:00 AM,5,7:25:00 PM,7:41:00 PM,16,0,0,,0,0,14,2,0
1/21/15,OO,4584,CVG,MSP,5:15:00 PM,5:09:00 PM,-6,15,5:24:00 PM,121,117,97,596,1:01:00 AM,5,6:16:00 PM,6:06:00 PM,-10,0,0,,,,,,
1/21/15,OO,5222,CVG,DEN,5:15:00 PM,5:21:00 PM,6,11,5:32:00 PM,188,192,172,1069,1:24:00 AM,9,6:23:00 PM,6:33:00 PM,10,0,0,,,,,,
1/21/15,MQ,3162,CVG,DFW,5:20:00 PM,5:14:00 PM,-6,10,5:24:00 PM,165,157,138,812,1:42:00 AM,9,7:05:00 PM,6:51:00 PM,-14,0,0,,,,,,
1/21/15,F9,1294,DFW,CVG,5:35:00 PM,6:00:00 PM,25,12,6:12:00 PM,125,109,90,812,2:42:00 AM,7,8:40:00 PM,8:49:00 PM,9,0,0,,,,,,
1/21/15,DL,62,BOS,CVG,5:51:00 PM,5:39:00 PM,-12,28,6:07:00 PM,161,153,119,752,2:06:00 AM,6,8:32:00 PM,8:12:00 PM,-20,0,0,,,,,,
1/21/15,MQ,3567,CVG,MIA,6:00:00 PM,6:11:00 PM,11,11,6:22:00 PM,159,145,130,948,2:32:00 AM,4,8:39:00 PM,8:36:00 PM,-3,0,0,,,,,,
1/21/15,MQ,3274,CVG,ORD,6:03:00 PM,6:21:00 PM,18,13,6:34:00 PM,87,100,50,265,1:24:00 AM,37,6:30:00 PM,7:01:00 PM,31,0,0,,13,0,0,18,0
1/21/15,MQ,3258,DFW,CVG,6:10:00 PM,6:10:00 PM,0,19,6:29:00 PM,129,129,96,812,2:05:00 AM,14,9:19:00 PM,9:19:00 PM,0,0,0,,,,,,
1/21/15,EV,5678,EWR,CVG,6:11:00 PM,6:06:00 PM,-5,27,6:33:00 PM,132,141,108,569,2:21:00 AM,6,8:23:00 PM,8:27:00 PM,4,0,0,,,,,,
1/21/15,DL,2455,CVG,ATL,6:16:00 PM,6:13:00 PM,-3,17,6:30:00 PM,104,91,65,373,1:35:00 AM,9,8:00:00 PM,7:44:00 PM,-16,0,0,,,,,,
1/21/15,MQ,2907,ORD,CVG,6:40:00 PM,6:54:00 PM,14,15,7:09:00 PM,69,65,44,265,2:53:00 AM,6,8:49:00 PM,8:59:00 PM,10,0,0,,,,,,
1/21/15,EV,4194,CVG,IAH,6:42:00 PM,6:36:00 PM,-6,8,6:44:00 PM,163,183,167,871,2:31:00 AM,8,8:25:00 PM,8:39:00 PM,14,0,0,,,,,,
1/21/15,MQ,3549,MIA,CVG,6:50:00 PM,6:48:00 PM,-2,15,7:03:00 PM,165,162,141,948,2:24:00 AM,6,9:35:00 PM,9:30:00 PM,-5,0,0,,,,,,
1/21/15,EV,3956,CVG,ORD,7:08:00 PM,7:06:00 PM,-2,17,7:23:00 PM,77,78,54,265,1:17:00 AM,7,7:25:00 PM,7:24:00 PM,-1,0,0,,,,,,
1/21/15,EV,4549,IAH,CVG,7:10:00 PM,7:04:00 PM,-6,32,7:36:00 PM,134,141,102,871,2:18:00 AM,7,10:24:00 PM,10:25:00 PM,1,0,0,,,,,,
1/21/15,EV,4352,CVG,EWR,7:33:00 PM,7:21:00 PM,-12,12,7:33:00 PM,118,111,87,569,2:00:00 AM,12,9:31:00 PM,9:12:00 PM,-19,0,0,,,,,,
1/21/15,MQ,3186,CVG,DFW,7:49:00 PM,7:40:00 PM,-9,10,7:50:00 PM,161,165,131,812,2:01:00 AM,24,9:30:00 PM,9:25:00 PM,-5,0,0,,,,,,
1/21/15,MQ,3438,DFW,CVG,7:50:00 PM,8:24:00 PM,34,19,8:43:00 PM,131,125,99,812,2:22:00 AM,7,11:01:00 PM,11:29:00 PM,28,0,0,,0,0,28,0,0
1/21/15,OO,4583,CVG,MKE,8:01:00 PM,8:12:00 PM,11,20,8:32:00 PM,85,80,55,318,2:27:00 AM,5,8:26:00 PM,8:32:00 PM,6,0,0,,,,,,
1/21/15,OO,4594,CVG,BNA,8:04:00 PM,8:19:00 PM,15,12,8:31:00 PM,70,65,47,230,2:18:00 AM,6,8:14:00 PM,8:24:00 PM,10,0,0,,,,,,
1/21/15,OO,4501,CVG,GRR,8:21:00 PM,8:18:00 PM,-3,11,8:29:00 PM,69,61,45,268,2:14:00 AM,5,9:30:00 PM,9:19:00 PM,-11,0,0,,,,,,
1/21/15,MQ,3013,ORD,CVG,9:05:00 PM,9:22:00 PM,17,12,9:34:00 PM,66,63,45,265,2:19:00 AM,6,11:11:00 PM,11:25:00 PM,14,0,0,,,,,,
1/21/15,F9,1297,CVG,LAS,9:20:00 PM,9:24:00 PM,4,9,9:33:00 PM,260,259,242,1678,2:35:00 AM,8,10:40:00 PM,10:43:00 PM,3,0,0,,,,,,
1/21/15,DL,1126,ATL,CVG,9:54:00 PM,9:58:00 PM,4,15,10:13:00 PM,83,81,59,373,2:12:00 AM,7,11:17:00 PM,11:19:00 PM,2,0,0,,,,,,
1/21/15,DL,1894,SFO,CVG,10:00:00 PM,9:56:00 PM,-4,14,10:10:00 PM,263,257,238,2036,5:08:00 AM,5,5:23:00 AM,5:13:00 AM,-10,0,0,,,,,,
1/21/15,F9,1296,LAS,CVG,11:20:00 PM,11:25:00 PM,5,16,11:41:00 PM,215,218,193,1678,5:54:00 AM,9,5:55:00 AM,6:03:00 AM,8,0,0,,,,,,
1/22/15,MQ,3597,CVG,DFW,5:50:00 AM,5:45:00 AM,-5,11,5:56:00 AM,174,161,144,812,7:20:00 AM,6,7:44:00 AM,7:26:00 AM,-18,0,0,,,,,,
1/22/15,DL,1520,CVG,ATL,6:00:00 AM,5:56:00 AM,-4,8,6:04:00 AM,109,82,68,373,7:12:00 AM,6,7:49:00 AM,7:18:00 AM,-31,0,0,,,,,,
1/22/15,EV,4148,CVG,EWR,6:00:00 AM,5:46:00 AM,-14,19,6:05:00 AM,119,117,88,569,7:33:00 AM,10,7:59:00 AM,7:43:00 AM,-16,0,0,,,,,,
1/22/15,MQ,3355,CVG,MIA,6:00:00 AM,5:57:00 AM,-3,11,6:08:00 AM,158,143,126,948,8:14:00 AM,6,8:38:00 AM,8:20:00 AM,-18,0,0,,,,,,
1/22/15,EV,4150,EWR,CVG,6:06:00 AM,5:56:00 AM,-10,24,6:20:00 AM,139,153,113,569,8:13:00 AM,16,8:25:00 AM,8:29:00 AM,4,0,0,,,,,,
1/22/15,MQ,3213,CVG,ORD,6:30:00 AM,6:22:00 AM,-8,18,6:40:00 AM,79,77,49,265,6:29:00 AM,10,6:49:00 AM,6:39:00 AM,-10,0,0,,,,,,
1/22/15,OO,4811,BNA,CVG,6:35:00 AM,6:32:00 AM,-3,15,6:47:00 AM,73,64,44,230,8:31:00 AM,5,8:48:00 AM,8:36:00 AM,-12,0,0,,,,,,
1/22/15,OO,4487,GRR,CVG,7:15:00 AM,7:20:00 AM,5,38,7:58:00 AM,86,91,48,268,8:46:00 AM,5,8:41:00 AM,8:51:00 AM,10,0,0,,,,,,
1/22/15,MQ,3491,DFW,CVG,7:20:00 AM,7:35:00 AM,15,21,7:56:00 AM,129,122,98,812,1:34:00 AM,3,10:29:00 AM,10:37:00 AM,8,0,0,,,,,,
1/22/15,DL,2525,CVG,RSW,7:25:00 AM,7:19:00 AM,-6,16,7:35:00 AM,155,142,120,879,9:35:00 AM,6,10:00:00 AM,9:41:00 AM,-19,0,0,,,,,,
1/22/15,F9,1290,CVG,FLL,7:25:00 AM,7:16:00 AM,-9,22,7:38:00 AM,150,159,132,932,9:50:00 AM,5,9:55:00 AM,9:55:00 AM,0,0,0,,,,,,
1/22/15,DL,1148,ATL,CVG,7:26:00 AM,7:24:00 AM,-2,12,7:36:00 AM,84,76,60,373,8:36:00 AM,4,8:50:00 AM,8:40:00 AM,-10,0,0,,,,,,
1/22/15,MQ,3059,ORD,CVG,7:35:00 AM,7:27:00 AM,-8,8,7:35:00 AM,73,57,45,265,9:20:00 AM,4,9:48:00 AM,9:24:00 AM,-24,0,0,,,,,,
